ID,Name_submitted,Overall_score,Name_matched_id,Name_matched,Name_score,Name_matched_rank,Author_submitted,Author_matched,Author_score,Canonical_author,Name_matched_accepted_family,Genus_submitted,Genus_matched,Genus_score,Specific_epithet_submitted,Specific_epithet_matched,Specific_epithet_score,Family_submitted,Family_matched,Family_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Name_matched_url,Name_matched_lsid,Phonetic,Taxonomic_status,Accepted_name,Accepted_species,Accepted_name_author,Accepted_name_id,Accepted_name_rank,Accepted_name_url,Accepted_name_lsid,Accepted_family,Overall_score_order,Highertaxa_score_order,Source,Warnings
1265,Neorudolphia volubilis,1,176560,Neorudolphia volubilis,1,species,,,NA,(Willd.) Britton,Fabaceae,Neorudolphia,Neorudolphia,1,volubilis,volubilis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2383263,,Y,Synonym,Rhodopis volubilis,Rhodopis volubilis,(Willd.) L.P.Queiroz,1427184,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3276163,,Fabaceae,1,1,wcvp,0
1266,Neotorularia korolkovii,0.98428510306992,374703,Neotorularia korolkowii,0.98428510306992,species,,,NA,(Regel & Schmalh.) Hedge & J.Léonard,Brassicaceae,Neotorularia,Neotorularia,1,korolkovii,korolkowii,0.9,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2380922,,,Synonym,Rudolf-kamelinia korolkowii,Rudolf-kamelinia korolkowii,(Regel & Schmalh.) Al-Shehbaz & D.A.German,1315384,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3016057,,Brassicaceae,1,1,wcvp,0
1267,Neottia listeroides,1,245710,Neottia listeroides,1,species,,,NA,Lindl.,Orchidaceae,Neottia,Neottia,1,listeroides,listeroides,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:134232,,Y,Accepted,Neottia listeroides,Neottia listeroides,Lindl.,245710,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:134232,,Orchidaceae,1,1,wcvp,0
1268,Nicotiana longiflora,1,1012469,Nicotiana longiflora,1,species,,,NA,Cav.,Solanaceae,Nicotiana,Nicotiana,1,longiflora,longiflora,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2382245,,Y,Accepted,Nicotiana longiflora,Nicotiana longiflora,Cav.,1012469,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2382245,,Solanaceae,1,1,wcvp,0
1269,Nigella degenii,1,375053,Nigella degenii,1,species,,,NA,Vierh.,Ranunculaceae,Nigella,Nigella,1,degenii,degenii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2381621,,Y,Accepted,Nigella degenii,Nigella degenii,Vierh.,375053,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2381621,,Ranunculaceae,1,1,wcvp,0
1270,Ononis masquillierii,1,182840,Ononis masquillierii,1,species,,,NA,Bertol.,Fabaceae,Ononis,Ononis,1,masquillierii,masquillierii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2389401,,Y,Synonym,Ononis spinosa subsp. masquillierii,Ononis spinosa,(Bertol.) Negodi,1426498,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2389425,,Fabaceae,1,1,wcvp,0
1271,Onosma confertum,1,1199871,Onosma confertum,1,species,,,NA,W.W.Sm.,Boraginaceae,Onosma,Onosma,1,confertum,confertum,1,,,NA,,,NA,,,NA,,,http://www.worldfloraonline.org/taxon/wfo-0001216093,,Y,Accepted,Onosma confertum,Onosma confertum,W.W.Sm.,1199871,species,http://www.worldfloraonline.org/taxon/wfo-0001216093,,Boraginaceae,1,1,wfo,0
1272,Ophiopogon xylorrhizus,1,698953,Ophiopogon xylorrhizus,1,species,,,NA,F.T.Wang & L.K.Dai,Asparagaceae,Ophiopogon,Ophiopogon,1,xylorrhizus,xylorrhizus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:283012,,Y,Accepted,Ophiopogon xylorrhizus,Ophiopogon xylorrhizus,F.T.Wang & L.K.Dai,698953,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:283012,,Asparagaceae,1,1,wcvp,0
1273,Orchidantha chinensis var. longisepala,1,473778,Orchidantha chinensis var. longisepala,1,variety,,,NA,(D.Fang) T.L.Wu,Lowiaceae,Orchidantha,Orchidantha,1,chinensis,chinensis,1,,,NA,var.,longisepala,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:256029,,Y,Accepted,Orchidantha chinensis var. longisepala,Orchidantha chinensis,(D.Fang) T.L.Wu,473778,variety,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:256029,,Lowiaceae,1,1,wcvp,0
1274,Orthilia secunda,1,378079,Orthilia secunda,1,species,,,NA,(L.) House,Ericaceae,Orthilia,Orthilia,1,secunda,secunda,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2387708,,Y,Accepted,Orthilia secunda,Orthilia secunda,(L.) House,378079,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2387708,,Ericaceae,1,1,wcvp,0
1275,Osbeckia wynaadensis,1,1068107,Osbeckia wynaadensis,1,species,,,NA,C.B.Clarke,Melastomataceae,Osbeckia,Osbeckia,1,wynaadensis,wynaadensis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3022502,,Y,Accepted,Osbeckia wynaadensis,Osbeckia wynaadensis,C.B.Clarke,1068107,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3022502,,Melastomataceae,1,1,wcvp,0
1276,Ourisia caespitosa,1,382462,Ourisia caespitosa,1,species,,,NA,Hook.f.,Plantaginaceae,Ourisia,Ourisia,1,caespitosa,caespitosa,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2396266,,Y,Accepted,Ourisia caespitosa,Ourisia caespitosa,Hook.f.,382462,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2396266,,Plantaginaceae,1,1,wcvp,0
1277,Oxalis squamata,1,1075203,Oxalis squamata,1,species,,,NA,Zucc.,Oxalidaceae,Oxalis,Oxalis,1,squamata,squamata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394360,,Y,Accepted,Oxalis squamata,Oxalis squamata,Zucc.,1075203,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394360,,Oxalidaceae,1,1,wcvp,0
1278,Oxalis violacea,1,1074714,Oxalis violacea,1,species,,,NA,L.,Oxalidaceae,Oxalis,Oxalis,1,violacea,violacea,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394370,,Y,Accepted,Oxalis violacea,Oxalis violacea,L.,1074714,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394370,,Oxalidaceae,1,1,wcvp,0
1279,Paeonia brownii,1,474135,Paeonia brownii,1,species,,,NA,Douglas ex Hook.,Paeoniaceae,Paeonia,Paeonia,1,brownii,brownii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518996,,Y,Accepted,Paeonia brownii,Paeonia brownii,Douglas ex Hook.,474135,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518996,,Paeoniaceae,1,1,wcvp,0
1280,Paeonia decomposita,1,474179,Paeonia decomposita,1,species,,,NA,Hand.-Mazz.,Paeoniaceae,Paeonia,Paeonia,1,decomposita,decomposita,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519054,,Y,Accepted,Paeonia decomposita,Paeonia decomposita,Hand.-Mazz.,474179,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519054,,Paeoniaceae,1,1,wcvp,0
1281,Paeonia delavayi,1,474159,Paeonia delavayi,1,species,,,NA,Franch.,Paeoniaceae,Paeonia,Paeonia,1,delavayi,delavayi,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519059,,Y,Accepted,Paeonia delavayi,Paeonia delavayi,Franch.,474159,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519059,,Paeoniaceae,1,1,wcvp,0
1282,Paeonia officinalis,1,474256,Paeonia officinalis,1,species,,,NA,L.,Paeoniaceae,Paeonia,Paeonia,1,officinalis,officinalis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519222,,Y,Accepted,Paeonia officinalis,Paeonia officinalis,L.,474256,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519222,,Paeoniaceae,1,1,wcvp,0
1283,Paliavana tenuiflora,1,1255383,Paliavana tenuiflora,1,species,,,NA,Mansf.,Gesneriaceae,Paliavana,Paliavana,1,tenuiflora,tenuiflora,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2533844,,Y,Accepted,Paliavana tenuiflora,Paliavana tenuiflora,Mansf.,1255383,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2533844,,Gesneriaceae,1,1,wcvp,0
1284,Palicourea  galleotiana,0.96542355975219,257965,Palicourea galeottiana,0.96542355975219,species,,,NA,M.Martens,Rubiaceae,Palicourea,Palicourea,1,galleotiana,galeottiana,0.81818181818182,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146036,,Y,Accepted,Palicourea galeottiana,Palicourea galeottiana,M.Martens,257965,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146036,,Rubiaceae,1,1,wcvp,0
1285,Palicourea  laziorachis,0.95033931026888,258054,Palicourea lasiorrhachis,0.95033931026888,species,,,NA,Oerst.,Rubiaceae,Palicourea,Palicourea,1,laziorachis,lasiorrhachis,0.76923076923077,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146118,,Y,Accepted,Palicourea lasiorrhachis,Palicourea lasiorrhachis,Oerst.,258054,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146118,,Rubiaceae,1,1,wcvp,0
1286,Palicourea  macrocalyx,1,258094,Palicourea macrocalyx,1,species,,,NA,Standl.,Rubiaceae,Palicourea,Palicourea,1,macrocalyx,macrocalyx,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146154,,Y,Accepted,Palicourea macrocalyx,Palicourea macrocalyx,Standl.,258094,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146154,,Rubiaceae,1,1,wcvp,0
1287,Palicourea  montivaga,1,258120,Palicourea montivaga,1,species,,,NA,Standl.,Rubiaceae,Palicourea,Palicourea,1,montivaga,montivaga,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146178,,Y,Accepted,Palicourea montivaga,Palicourea montivaga,Standl.,258120,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146178,,Rubiaceae,1,1,wcvp,0
1288,Palicourea brenesii,1,257847,Palicourea brenesii,1,species,,,NA,Standl.,Rubiaceae,Palicourea,Palicourea,1,brenesii,brenesii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:145928,,Y,Accepted,Palicourea brenesii,Palicourea brenesii,Standl.,257847,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:145928,,Rubiaceae,1,1,wcvp,0
1289,Palicourea padifolia,1,1722386,Palicourea padifolia,1,species,,,NA,(Willd. ex Schult.) C.M.Taylor & Lorence,Rubiaceae,Palicourea,Palicourea,1,padifolia,padifolia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146209,,Y,Accepted,Palicourea padifolia,Palicourea padifolia,(Willd. ex Schult.) C.M.Taylor & Lorence,1722386,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146209,,Rubiaceae,1,1,wcvp,0
1290,Parahebe lyallii,1,464355,Parahebe lyallii,1,species,,,NA,(Hook.f.) W.R.B.Oliv.,Plantaginaceae,Parahebe,Parahebe,1,lyallii,lyallii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542190,,Y,Synonym,Veronica lyallii,Veronica lyallii,Hook.f.,419678,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2462778,,Plantaginaceae,1,1,wcvp,0
1291,Parkinsonia aculeata,1,168131,Parkinsonia aculeata,1,species,,,NA,L.,Fabaceae,Parkinsonia,Parkinsonia,1,aculeata,aculeata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2415662,,Y,Accepted,Parkinsonia aculeata,Parkinsonia aculeata,L.,168131,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2415662,,Fabaceae,1,1,wcvp,0
1292,Passiflora edulis f. edulis,1,1076326,Passiflora edulis fo.rm edulis,1,forma,,,NA,,Passifloraceae,Passiflora,Passiflora,1,edulis,edulis,1,,,NA,fo.rm,edulis,1,,,NA,,,http://www.worldfloraonline.org/taxon/wfo-0001091160,,Y,Synonym,Passiflora edulis,Passiflora edulis,Sims,473534,species,http://www.worldfloraonline.org/taxon/wfo-0000479905,,Passifloraceae,1,1,wfo,0
1293,Pavonia rosea,1,1229685,Pavonia rosea,1,species,,,NA,Wall.,Malvaceae,Pavonia,Pavonia,1,rosea,rosea,1,,,NA,,,NA,,,NA,,,http://www.worldfloraonline.org/taxon/wfo-0001246671,,Y,Accepted,Pavonia rosea,Pavonia rosea,Wall.,1229685,species,http://www.worldfloraonline.org/taxon/wfo-0001246671,,Malvaceae,1,1,wfo,0
1294,Pedicularis armata,1,1124011,Pedicularis armata,1,species,,,NA,Maxim.,Orobanchaceae,Pedicularis,Pedicularis,1,armata,armata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542337,,Y,Accepted,Pedicularis armata,Pedicularis armata,Maxim.,1124011,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542337,,Orobanchaceae,1,1,wcvp,0
1295,Pedicularis comptoniifolia,1,1123656,Pedicularis comptoniifolia,1,species,,,NA,Franch. ex Maxim.,Orobanchaceae,Pedicularis,Pedicularis,1,comptoniifolia,comptoniifolia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2541928,,Y,Accepted,Pedicularis comptoniifolia,Pedicularis comptoniifolia,Franch. ex Maxim.,1123656,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2541928,,Orobanchaceae,1,1,wcvp,0
1296,Pedicularis dunniana,1,1123473,Pedicularis dunniana,1,species,,,NA,Bonati,Orobanchaceae,Pedicularis,Pedicularis,1,dunniana,dunniana,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542146,,Y,Accepted,Pedicularis dunniana,Pedicularis dunniana,Bonati,1123473,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542146,,Orobanchaceae,1,1,wcvp,0
1297,Pedicularis gruina,1,1123633,Pedicularis gruina,1,species,,,NA,Franch. ex Maxim.,Orobanchaceae,Pedicularis,Pedicularis,1,gruina,gruina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542838,,Y,Accepted,Pedicularis gruina,Pedicularis gruina,Franch. ex Maxim.,1123633,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542838,,Orobanchaceae,1,1,wcvp,0
1298,Pedicularis lachnoglossa,1,1123506,Pedicularis lachnoglossa,1,species,,,NA,Hook.f.,Orobanchaceae,Pedicularis,Pedicularis,1,lachnoglossa,lachnoglossa,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2543689,,Y,Accepted,Pedicularis lachnoglossa,Pedicularis lachnoglossa,Hook.f.,1123506,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2543689,,Orobanchaceae,1,1,wcvp,0
1299,Pedicularis palustris subsp. Palustris,0.9,464570,Pedicularis palustris,1,species,,,NA,L.,Orobanchaceae,Pedicularis,Pedicularis,1,palustris,palustris,1,,,NA,,,NA,,,NA,,subsp. Palustris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542534,,Y,Accepted,Pedicularis palustris,Pedicularis palustris,L.,464570,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542534,,Orobanchaceae,1,1,wcvp,0
1300,Pedicularis polyodonta,1,1123852,Pedicularis polyodonta,1,species,,,NA,H.L.Li,Orobanchaceae,Pedicularis,Pedicularis,1,polyodonta,polyodonta,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542677,,Y,Accepted,Pedicularis polyodonta,Pedicularis polyodonta,H.L.Li,1123852,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2542677,,Orobanchaceae,1,1,wcvp,0
1301,Pedicularis tenuisecta,1,1123629,Pedicularis tenuisecta,1,species,,,NA,Franch. ex Maxim.,Orobanchaceae,Pedicularis,Pedicularis,1,tenuisecta,tenuisecta,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550435,,Y,Accepted,Pedicularis tenuisecta,Pedicularis tenuisecta,Franch. ex Maxim.,1123629,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550435,,Orobanchaceae,1,1,wcvp,0
1302,Pentagonia macrophylla,1,261821,Pentagonia macrophylla,1,species,,,NA,Benth.,Rubiaceae,Pentagonia,Pentagonia,1,macrophylla,macrophylla,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:149802,,Y,Accepted,Pentagonia macrophylla,Pentagonia macrophylla,Benth.,261821,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:149802,,Rubiaceae,1,1,wcvp,0
1303,Petunia axillaris,1,1012974,Petunia axillaris,1,species,,,NA,"(Lam.) Britton, Sterns & Poggenb.",Solanaceae,Petunia,Petunia,1,axillaris,axillaris,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2549708,,Y,Accepted,Petunia axillaris,Petunia axillaris,"(Lam.) Britton, Sterns & Poggenb.",1012974,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2549708,,Solanaceae,1,1,wcvp,0
1304,Phalaenopsis pulcherrima,1,263327,Phalaenopsis pulcherrima,1,species,,,NA,(Lindl.) J.J.Sm.,Orchidaceae,Phalaenopsis,Phalaenopsis,1,pulcherrima,pulcherrima,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:151273,,Y,Accepted,Phalaenopsis pulcherrima,Phalaenopsis pulcherrima,(Lindl.) J.J.Sm.,263327,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:151273,,Orchidaceae,1,1,wcvp,0
1305,Phlomis tatsienensis,1,264557,Phlomis tatsienensis,1,species,,,NA,Bureau & Franch.,Lamiaceae,Phlomis,Phlomis,1,tatsienensis,tatsienensis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152447,,Y,Synonym,Phlomoides tatsienensis,Phlomoides tatsienensis,(Bureau & Franch.) Kamelin & Makhm.,264742,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152620,,Lamiaceae,1,1,wcvp,0
1306,Phoebe erythropus,1,459500,Phoebe erythropus,1,species,,,NA,(Nees & Mart.) Mez,Lauraceae,Phoebe,Phoebe,1,erythropus,erythropus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2531389,,Y,Synonym,Aiouea erythropus,Aiouea erythropus,(Nees & Mart.) R.Rohde,1369660,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3014189,,Lauraceae,1,1,wcvp,0
1307,Phrynium oliganthum,1,485087,Phrynium oliganthum,1,species,,,NA,Merr.,Marantaceae,Phrynium,Phrynium,1,oliganthum,oliganthum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:257948,,Y,Synonym,Phrynium imbricatum,Phrynium imbricatum,Roxb.,484889,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:257907,,Marantaceae,1,1,wcvp,0
1308,Phyllachne colensoi,1,1821016,Phyllachne colensoi,1,species,,,NA,(Hook.f.) Berggr.,Stylidiaceae,Phyllachne,Phyllachne,1,colensoi,colensoi,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2551697,,Y,Accepted,Phyllachne colensoi,Phyllachne colensoi,(Hook.f.) Berggr.,1821016,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2551697,,Stylidiaceae,1,1,wcvp,0
1309,Picris hieracioides,1,84530,Picris hieracioides,1,species,,,NA,L.,Asteraceae,Picris,Picris,1,hieracioides,hieracioides,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3072286,,Y,Accepted,Picris hieracioides,Picris hieracioides,L.,84530,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3072286,,Asteraceae,1,1,wcvp,2
